Country Name,Country Code,Indicator Name,Indicator Code,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Unnamed: 69
Arab World,ARB,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,54.5934715270996,54.5934715270996,54.5934715270996,54.5934715270996,54.5934715270996,54.5934715270996,54.5934715270996,54.5934715270996,54.5934715270996,54.5934715270996,66.0060653686523,66.0060653686523,66.0060653686523,66.0060653686523,66.0060653686523,66.0060653686523,66.0060653686523,66.0060653686523,66.0060653686523,66.0060653686523,77.3645858764648,77.3645858764648,77.3645858764648,77.3645858764648,77.3645858764648,77.3645858764648,77.3645858764648,77.3645858764648,77.3645858764648,77.3645858764648,,,,,,,,,,,,,,,,,,,,,
Arab World,ARB,Expenditure on education as % of total government expenditure (%),SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arab World,ARB,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arab World,ARB,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,66.6218719482422,66.7205200195313,68.2586898803711,69.5220489501953,69.9199523925781,71.3553924560547,73.2274398803711,74.2040023803711,74.6033782958984,76.4819412231445,77.7817993164063,78.039421081543,78.9477615356445,79.8058319091797,80.7147674560547,80.5687026977539,81.2927017211914,82.2864532470703,82.8176498413086,82.5361328125,83.1466827392578,83.5946502685547,81.0159530639648,81.5911483764648,84.1344604492188,82.9328231811523,85.2250213623047,85.9204711914063,86.6564483642578,87.916259765625,88.838996887207,89.9732894897461,91.4686813354492,92.7707824707031,93.4525680541992,94.2048797607422,95.3209991455078,96.0035400390625,96.8566665649414,97.3373107910156,97.9726867675781,97.4242172241211,99.0198669433594,97.6010894775391,97.0270767211914,,,,,,,,,,,,,,,,,,,,,
Arab World,ARB,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,5.89729022979736,5.89062023162842,6.16949987411499,6.53123998641968,6.93323993682861,7.47783994674683,8.13533020019531,8.77591991424561,9.21543979644775,9.26056957244873,9.60424041748047,10.1829996109009,10.5551204681396,10.7317399978638,11.0167598724365,11.0203695297241,11.3404102325439,11.3938703536987,11.454400062561,11.1190299987793,11.1700201034546,10.8917598724365,11.4947595596313,12.3801097869873,12.9827899932861,13.8188800811768,14.7993497848511,15.7250995635986,16.5283699035645,17.9117603302002,18.1609001159668,18.7654304504395,19.5694694519043,19.5589904785156,20.6991901397705,21.7314796447754,22.1914806365967,22.7365398406982,23.4378700256348,24.0988006591797,24.7618007659912,24.2738704681396,25.7760105133057,27.3303394317627,28.1749591827393,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,82.0543441772461,82.0543441772461,82.0543441772461,82.0543441772461,82.0543441772461,82.0543441772461,82.0543441772461,82.0543441772461,82.0543441772461,82.0543441772461,91.6186904907227,91.6186904907227,91.6186904907227,91.6186904907227,91.6186904907227,91.6186904907227,91.6186904907227,91.6186904907227,91.6186904907227,91.6186904907227,95.1082229614258,95.1082229614258,95.1082229614258,95.1082229614258,95.1082229614258,95.1082229614258,95.1082229614258,95.1082229614258,95.1082229614258,95.1082229614258,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,Expenditure on education as % of total government expenditure (%),SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,102.804962158203,102.538543701172,103.755592346191,108.267219543457,110.511650085449,112.531799316406,113.139877319336,110.529472351074,107.61279296875,107.45059967041,108.503158569336,109.891548156738,110.13175201416,110.304977416992,111.03044128418,114.124687194824,116.717491149902,119.34587097168,120.245498657227,120.159851074219,118.839866638184,117.057113647461,115.491249084473,113.70027923584,111.951629638672,109.954223632813,107.74974822998,106.105491638184,105.959518432617,105.680419921875,105.93189239502,106.384620666504,108.013160705566,109.751617431641,106.606620788574,103.111366271973,104.015487670898,107.024208068848,108.85782623291,109.656753540039,109.391036987305,108.855361938477,108.805152893066,107.88597869873,105.420959472656,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,3.15454006195068,3.04715991020203,3.15580010414124,3.24344992637634,3.51395010948181,3.81329989433289,4.09736013412476,4.29319000244141,4.65369987487793,5.07132005691528,5.37263011932373,5.78282022476196,6.22604990005493,6.42760992050171,6.74184989929199,7.00248003005981,7.18311023712158,7.31894016265869,7.21913003921509,7.32832002639771,7.39054012298584,7.54822015762329,7.69842004776001,8.43113994598389,9.42455959320068,10.3510999679565,11.2617797851563,12.3846998214722,13.1988296508789,14.3492202758789,15.4879703521729,17.0656204223633,19.0017395019531,20.8228797912598,22.3364791870117,23.31907081604,24.0251197814941,24.4657192230225,24.9820098876953,26.3916301727295,27.7798309326172,29.030969619751,31.0924892425537,33.3079605102539,39.1477203369141,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,,,,,,79.7442016601563,79.7442016601563,79.7442016601563,79.7442016601563,79.7442016601563,79.7442016601563,79.7442016601563,79.7442016601563,79.7442016601563,79.7442016601563,90.7730331420898,90.7730331420898,90.7730331420898,90.7730331420898,90.7730331420898,90.7730331420898,90.7730331420898,90.7730331420898,90.7730331420898,90.7730331420898,94.7516708374023,94.7516708374023,94.7516708374023,94.7516708374023,94.7516708374023,94.7516708374023,94.7516708374023,94.7516708374023,94.7516708374023,94.7516708374023,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,Expenditure on education as % of total government expenditure (%),SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific (excluding high income),EAP,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
